cod;cidade;designacao;arquivo_origem;mes;ano;RCPJ;RCPN;IT;RI;RTD;Notas;Protesto;Emolumentos;Funarpem;Gratuitos;Total;gestor;cargo
2359;ARMACAO DOS BUZIOS;OFICIO UNICO;2025_09.pdf;9;2025;300.848;5.526.241,00;1.165.671,00;64.580.802,00;10.1684;12.802.881,00;5.238.732,00;85.904.652,00;3.252.109,00;1.475.254,00;90.632.015,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Responsável pelo Expediente
2359;ARMACAO DOS BUZIOS;OFICIO UNICO;2025_10.pdf;10;2025;251.959;6.404.732,00;1.381.536,00;62.190.125,00;1.029.282,00;10.448.203,00;5.825.945,00;82.595.362,00;3.514.878,00;1.421.542,00;87.531.782,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Responsável pelo Expediente
2353;ARRAIAL DO CABO;OFICIO UNICO;2024_09.pdf;9;2024;343.854;3.139.098,00;4.6746;24.215.257,00;652.537;9.189.288,00;869.916;36.246.025,00;1.941.495,00;6.8989;3.887.741,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2024_10.pdf;10;2024;371.904;3.227.968,00;675.606;19.807.886,00;810.668;9.417.804,00;1.325.753,00;33.204.296,00;1.811.736,00;621.557;35.637.589,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2024_11.pdf;11;2024;65.604;3.274.762,00;454.475;18.643.621,00;593.434;8.241.109,00;1.241.961,00;30.177.545,00;1.766.655,00;570.766;32.514.966,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2024_12.pdf;12;2024;436.604;2.969.156,00;480.831;19.294.399,00;1.070.723,00;12.639.552,00;1.690.226,00;36.453.838,00;1.439.057,00;688.596;38.581.491,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_01.pdf;1;2025;527.573;3.433.802,00;503.455;28.302.189,00;757.761;7.681.618,00;2.329.948,00;40.781.674,00;1.969.416,00;785.256;43.536.346,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_02.pdf;2;2025;411.137;2.819.961,00;557.436;32.951.422,00;1.113.731,00;11.032.155,00;1.731.498,00;48.378.402,00;1.304.678,00;9.3426;5.061.734,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_03.pdf;3;2025;391.095;2.467.368,00;514.182;29.549.013,00;529.182;10.653.017,00;2.210.188,00;44.328.972,00;11.2997;855.103;46.314.045,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_06.pdf;6;2025;407.385;4.290.255,00;658.775;45.211.174,00;581.489;11.406.316,00;1.949.058,00;60.873.779,00;2.464.334,00;1.166.339,00;64.504.452,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_07.pdf;7;2025;820.705;3.963.084,00;763.005;23.599.633,00;538.008;11.970.643,00;2.350.219,00;41.234.679,00;2.007.557,00;763.061;44.005.297,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_08.pdf;8;2025;709.387;4.014.378,00;460.512;25.487.657,00;466.309;14.720.597,00;3.059.783,00;46.079.327,00;1.950.599,00;888.697;48.918.623,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_09.pdf;9;2025;307.626;3.787.945,00;316.602;34.357.874,00;784.621;15.207.681,00;2.090.444,00;53.550.777,00;2.237.646,00;10.6437;56.852.793,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
2353;ARRAIAL DO CABO;OFICIO UNICO;2025_10.pdf;10;2025;153.813;4.448.238,00;892.242;36.077.627,00;451.084;16.213.178,00;3.189.475,00;58.211.767,00;2.122.778,00;1.091.112,00;61.425.657,00;CRISTINA DE LOURDES LOUSADA RIBEIRO;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2024_09.pdf;9;2024;415.284;0.0;0;6.831.719,00;100.248;4.989.354,00;13.737;13.461.644,00;0.0;248.661;13.710.305,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2024_10.pdf;10;2024;400.633;0.0;0;5.033.257,00;791.433;5.069.165,00;1.225.739,00;12.277.635,00;0.0;242.592;12.520.227,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2024_11.pdf;11;2024;2.7211;0.0;0;3.465.433,00;1.872.461,00;7.006.113,00;1.203.365,00;13.553.003,00;0.0;266.479;13.819.482,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2024_12.pdf;12;2024;209.255;0.0;0;456.341;1.605.813,00;4.630.108,00;1.395.516,00;12.168.061,00;0.0;236.041;12.404.102,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_01.pdf;1;2025;751.091;0.0;0;1.553.748,00;4.158.832,00;510.512;1.084.758,00;12.406.357,00;0.0;247.192;12.653.549,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_02.pdf;2;2025;3.7615;0.0;0;3.298.702,00;3.511.774,00;4.373.195,00;581.321;11.914.294,00;0.0;226.848;12.141.142,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_03.pdf;3;2025;519.364;0.0;0;359.174;2.888.762,00;4.925.881,00;1.644.365,00;13.316.515,00;0.0;253.597;13.570.112,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_06.pdf;6;2025;802.139;0.0;0;2.506.488,00;6.0529;4.023.625,00;1.582.764,00;933.696;0.0;183.346;9.520.306,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;3.583.679,00;317.167;5.706.929,00;375.812;0;0.0;0.0;16.220.398,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_08.pdf;8;2025;761.873;0.0;0;3.800.255,00;378.176;4.433.612,00;4.963.028,00;0;0.0;0.0;14.336.944,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_09.pdf;9;2025;7.8019;0.0;0;7.720.049,00;641.049;3.467.667,00;4.269.709,00;16.555.429,00;0.0;323.235;16.878.664,00;GENTIL NASCIMENTO MARQUES;Titular
1481;BARRA DO PIRAI;01 OF DE JUSTICA;2025_10.pdf;10;2025;393.356;0.0;0;2.999.388,00;1.831.464,00;6.249.392,00;2.803.705,00;14.001.922,00;0.0;275.383;14.277.305,00;GENTIL NASCIMENTO MARQUES;Titular
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;5.659.646,00;0.0;1.193.864,00;1.222.896,00;792.014;0.0;156.266;8.076.406,00;SUELLEN ESTEVES GUSTAVO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;6.269.991,00;0.0;1.375.601,00;931.044;8.411.536,00;0.0;1.651;8.576.636,00;SUELLEN ESTEVES GUSTAVO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;5.513.452,00;0.0;1.535.347,00;1.218.538,00;8.107.341,00;0.0;159.996;8.267.337,00;SUELLEN ESTEVES GUSTAVO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;6.659.976,00;0.0;1.299.798,00;1.417.119,00;9.196.112,00;0.0;180.781;9.376.893,00;SUELLEN ESTEVES GUSTAVO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;5.851.273,00;0.0;1.766.876,00;1.612.847,00;905.388;0.0;177.116;9.230.996,00;SUELLEN ESTEVES GUSTAVO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;6.924.881,00;0.0;2.251.682,00;1.221.357,00;10.197.532,00;0.0;200.388;1.039.792,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;7.034.977,00;0.0;1.207.147,00;13.733;9.436.943,00;0.0;178.481;9.615.424,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;10.758.386,00;0.0;1.186.538,00;2.142.834,00;13.818.379,00;0.0;269.379;14.087.758,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;10.080.745,00;0.0;1.380.112,00;2.316.087,00;0;0.0;0.0;13.776.944,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;9.965.587,00;0.0;993.985;1.614.446,00;0;0.0;0.0;12.574.018,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;10.358.986,00;0.0;756.174;3.248.942,00;1.409.582,00;0.0;268.282;14.364.102,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1482;BARRA DO PIRAI;02 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;10.804.938,00;0.0;1.929.139,00;3.764.582,00;16.185.163,00;0.0;313.496;16.498.659,00;FREDERICO DE SOUZA MORENO;Responsável pelo Expediente
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;7.523.727,00;0.0;2.532.717,00;1.678.952,00;11.509.472,00;0.0;225.924;11.735.396,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;9.188.144,00;0.0;2.261.162,00;1.104.344,00;12.314.904,00;0.0;238.746;1.255.365,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;3.670.357,00;0.0;6.759.673,00;1.005.154,00;11.214.944,00;0.0;2.2024;11.435.184,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;9.245.937,00;0.0;2.401.129,00;1.457.137,00;12.851.696,00;0.0;252.507;13.104.203,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;7.897.074,00;0.0;3.480.279,00;1.936.409,00;13.060.489,00;0.0;253.273;13.313.762,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;7.548.661,00;0.0;4.174.562,00;1.145.434,00;12.623.758,00;0.0;244.899;12.868.657,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;941.852;0.0;4.208.241,00;1.483.631,00;14.845.805,00;0.0;264.587;15.110.392,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;8.591.072,00;0.0;6.161.959,00;1.640.996,00;16.084.707,00;0.0;3.0932;16.394.027,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;8.583.314,00;0.0;6.319.072,00;2.979.946,00;0;0.0;0.0;17.882.332,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;9.292.419,00;0.0;3.413.838,00;4.748.367,00;0;0.0;0.0;17.454.624,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;6.587.685,00;0.0;6.295.433,00;4.507.959,00;17.078.524,00;0.0;312.553;17.391.077,00;FREDERICO DE SOUZA MORENO;Titular
1474;BARRA DO PIRAI;03 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;11.828.583,00;0.0;4.321.086,00;3.373.608,00;19.159.319,00;0.0;363.958;19.523.277,00;FREDERICO DE SOUZA MORENO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2024_09.pdf;9;2024;0;10.000.142,00;4.4149;0;0.0;0;0;4.653.853,00;5.779.143,00;8636.0;10.441.632,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2024_10.pdf;10;2024;0;9.893.564,00;10.388;0;0.0;0;0;4.923.507,00;5.988.537,00;20320.0;10.932.364,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2024_11.pdf;11;2024;0;9.718.967,00;506.415;0;0.0;0;0;3.860.723,00;6.354.753,00;9906.0;10.225.382,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2024_12.pdf;12;2024;0;7.970.985,00;8.0507;0;0.0;0;0;2.711.097,00;604.921;15748.0;8.776.055,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_01.pdf;1;2025;0;7.172.198,00;5.4384;0;0.0;0;0;3.034.064,00;4.671.334,00;10640.0;7.716.038,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_02.pdf;2;2025;0;7.872.081,00;978.912;0;0.0;0;0;455.354;4.278.301,00;19152.0;8.850.993,00;TARCILO DEHON LHAMAS MESQUITA;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_03.pdf;3;2025;0;8.287.905,00;319.068;0;0.0;0;0;2.767.505,00;5.833.222,00;6246.0;8.606.973,00;MARCELO MATTA FERRO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_06.pdf;6;2025;0;9.459.319,00;612.605;0;0.0;0;0;3.686.581,00;6.373.339,00;12004.0;10.071.924,00;MARCELO MATTA FERRO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_07.pdf;7;2025;0;10.714.854,00;1.255.718,00;0;0.0;0;0;5.798.737,00;6.147.583,00;24252.0;11.970.572,00;MARCELO MATTA FERRO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_08.pdf;8;2025;0;11.773.158,00;777.114;0;0.0;0;0;466.348;7.871.564,00;15228.0;12.550.272,00;MARCELO MATTA FERRO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_09.pdf;9;2025;0;12.423.882,00;446.121;0;0.0;0;0;5.103.765,00;7.757.496,00;8742.0;12.870.003,00;MARCELO MATTA FERRO;Titular
1475;BARRA DO PIRAI;RCPN 01 DISTR;2025_10.pdf;10;2025;0;12.859.821,00;690.768;0;0.0;0;0;5.047.595,00;8.489.458,00;13536.0;13.550.589,00;MARCELO MATTA FERRO;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2024_09.pdf;9;2024;571.193;0.0;0;0;1.277.614,00;595.955;5.199.488,00;12.760.615,00;0.0;2.4723;13.007.845,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2024_10.pdf;10;2024;1.117.504,00;0.0;0;0;2.870.638,00;7.619.456,00;4.711.819,00;16.007.506,00;0.0;311.911;16.319.417,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2024_11.pdf;11;2024;703.528;0.0;0;0;15.382;6.939.995,00;5.176.968,00;14.085.465,00;0.0;273.226;14.358.691,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2024_12.pdf;12;2024;809.851;0.0;0;0;202.692;7.362.055,00;3.818.047,00;13.748.494,00;0.0;268.379;14.016.873,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_01.pdf;1;2025;1.009.006,00;0.0;0;0;6.8052;376.587;8.186.345,00;13.382.323,00;0.0;259.418;13.641.741,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_02.pdf;2;2025;569.637;0.0;0;0;588.252;4.185.433,00;2.668.947,00;7.861.118,00;0.0;151.151;8.012.269,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_03.pdf;3;2025;740.307;0.0;0;0;2.729.884,00;4.423.749,00;492.472;12.575.561,00;0.0;243.099;1.281.866,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_06.pdf;6;2025;1.338.757,00;0.0;0;0;3.466.307,00;7.912.887,00;7.797.425,00;20.125.627,00;0.0;389.749;20.515.376,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_07.pdf;7;2025;718.266;0.0;0;0;1.507.409,00;10.751.515,00;8.076.087,00;0;0.0;0.0;21.053.277,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_08.pdf;8;2025;903.783;0.0;0;0;2.654.368,00;7.854.305,00;7.973.681,00;0;0.0;0.0;19.386.137,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_09.pdf;9;2025;957.686;0.0;0;0;2.957.875,00;8.709.778,00;8.139.672,00;20.370.798,00;0.0;394.213;20.765.011,00;HELOISA ESTEFAN PRESTES;Titular
1453;BARRA MANSA;01 OF DE JUSTICA;2025_10.pdf;10;2025;790.973;0.0;0;0;2.481.278,00;10.013.961,00;703.491;19.942.557,00;0.0;378.565;20.321.122,00;HELOISA ESTEFAN PRESTES;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;34.028;0.0;466.334;4.716.463,00;8.424.837,00;0.0;1.6076;8.585.597,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;4.383.463,00;0.0;544.407;4.737.427,00;948.604;0.0;179.257;9.665.297,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;6.411.925,00;0.0;1.059.411,00;3.529.271,00;10.792.962,00;0.0;207.645;11.000.607,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;602.325;0.0;1.325.047,00;4.079.837,00;11.209.049,00;0.0;219.085;11.428.134,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;4.040.787,00;0.0;284.152;6.527.962,00;10.646.085,00;0.0;206.816;10.852.901,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;9.410.823,00;0.0;2.200.432,00;6.272.705,00;17.540.077,00;0.0;343.883;1.788.396,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;4.349.767,00;0.0;760.637;4.590.834,00;951.814;0.0;183.098;9.701.238,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;8.590.798,00;0.0;1.879.721,00;910.059;19.198.205,00;0.0;372.904;19.571.109,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;10.263.866,00;0.0;479.886;9.106.705,00;0;0.0;0.0;19.850.457,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;10.486.854,00;0.0;679.861;5.187.808,00;0;0.0;0.0;16.354.523,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;4.867.235,00;0.0;934.138;7.868.038,00;13.411.249,00;0.0;258.162;13.669.411,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1459;BARRA MANSA;02 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;12.639.319,00;0.0;4.092.157,00;7.249.655,00;23.520.535,00;0.0;460.596;23.981.131,00;ALEXANDRE DA SILVA REZENDE FERREIRA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;16.942.458,00;0.0;6.446.621,00;0;22.934.103,00;0.0;454.976;23.389.079,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;14.585.689,00;0.0;3.482.042,00;0;17.720.087,00;0.0;347.644;18.067.731,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;1.334.826,00;0.0;8.659.819,00;0;21.583.339,00;0.0;4.2474;22.008.079,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;12.047.975,00;0.0;5.255.853,00;0;16.969.036,00;0.0;334.792;17.303.828,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;10.584.794,00;0.0;4.667.671,00;0;14.956.363,00;0.0;296.102;15.252.465,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;10.019.114,00;0.0;7.989.721,00;0;1.765.889,00;0.0;349.945;18.008.835,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;1.049.925,00;0.0;7.717.934,00;0;17.866.761,00;0.0;350.423;18.217.184,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;12.311.685,00;0.0;7.971.709,00;0;19.896.611,00;0.0;386.783;20.283.394,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;8.992.198,00;0.0;7.570.068,00;0;0;0.0;0.0;16.562.266,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;11.087.967,00;0.0;9.296.462,00;0;0;0.0;0.0;20.384.429,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;12.067.308,00;0.0;7.270.624,00;0;18.967.563,00;0.0;370.369;19.337.932,00;LEANDRO MENDES DE SOUZA;Titular
1454;BARRA MANSA;03 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;17.852.914,00;0.0;7.699.492,00;0;25.070.765,00;0.0;481.641;25.552.406,00;LEANDRO MENDES DE SOUZA;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;20.059.507,00;0.0;12.721.363,00;0;32.144.348,00;0.0;636.522;3.278.087,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;24.175.866,00;0.0;18.807.291,00;0;42.150.215,00;0.0;832.942;42.983.157,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;26.756.837,00;0.0;15.861.719,00;0;4.179.005,00;0.0;828.506;42.618.556,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;24.031.407,00;0.0;19.323.621,00;0;4.251.346,00;0.0;841.568;43.355.028,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;2.231.536,00;0.0;11.626.127,00;0;33.287.528,00;0.0;653.959;33.941.487,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;14.529.946,00;0.0;19.284.414,00;0;33.158.663,00;0.0;655.697;3.381.436,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;16.643.653,00;0.0;14.778.189,00;0;30.813.022,00;0.0;6.0882;31.421.842,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;21.241.871,00;0.0;13.598.087,00;0;34.163.011,00;0.0;676.947;34.839.958,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;26.987.073,00;0.0;19.001.392,00;0;0;0.0;0.0;45.988.465,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;2.502.018,00;0.0;14.477.739,00;0;0;0.0;0.0;39.497.919,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;25.741.581,00;0.0;11.371.675,00;0;36.401.426,00;0.0;7.1183;37.113.256,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1460;BARRA MANSA;04 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;25.535.869,00;0.0;11.401.833,00;0;36.220.932,00;0.0;7.1677;36.937.702,00;ALUIZIO JOSE PEREIRA DE QUEIROZ;Titular
1461;BARRA MANSA;RCPN 01 DISTR;2024_09.pdf;9;2024;0;18.720.366,00;1.778.945,00;0;0.0;0;0;1.053.801,00;9.926.503,00;34798.0;20.499.311,00;MARIA APARECIDA DE SOUZA REIS;Titular
